,Date,Open,High,Low,Close,V,OI
0,2017-01-02T09:15:00+0530,18242.3,18248.2,17995.4,18017.6,0,0
1,2017-01-02T10:15:00+0530,18017.1,18035.75,17874.1,17903.9,0,0
2,2017-01-02T11:15:00+0530,17903.6,17923.85,17845.35,17912.1,0,0
3,2017-01-02T12:15:00+0530,17911.6,17951.15,17893.65,17946.9,0,0
4,2017-01-02T13:15:00+0530,17947.15,18027.8,17928.1,18019.3,0,0
5,2017-01-02T14:15:00+0530,18018.85,18052.85,17945.5,17962.7,0,0
6,2017-01-02T15:15:00+0530,17963.25,17983.75,17957.6,17977.8,0,0
7,2017-01-03T09:15:00+0530,18002.75,18069.45,17831.75,18066.6,0,0
8,2017-01-03T10:15:00+0530,18067.0,18115.0,18052.25,18101.05,0,0
9,2017-01-03T11:15:00+0530,18100.2,18106.85,18044.45,18079.15,0,0
10,2017-01-03T12:15:00+0530,18079.1,18103.35,18057.45,18066.35,0,0
11,2017-01-03T13:15:00+0530,18064.65,18067.6,17958.45,18019.3,0,0
12,2017-01-03T14:15:00+0530,18017.8,18093.55,18017.8,18034.1,0,0
13,2017-01-03T15:15:00+0530,18033.7,18047.9,18024.15,18043.0,0,0
14,2017-01-04T09:15:00+0530,18037.45,18092.5,17998.25,18030.35,0,0
15,2017-01-04T10:15:00+0530,18028.65,18036.05,17961.55,17984.0,0,0
16,2017-01-04T11:15:00+0530,17984.0,18021.65,17936.2,17949.7,0,0
17,2017-01-04T12:15:00+0530,17950.1,17985.75,17945.85,17974.05,0,0
18,2017-01-04T13:15:00+0530,17973.25,17999.0,17924.0,17953.8,0,0
19,2017-01-04T14:15:00+0530,17953.1,17958.7,17879.25,17889.95,0,0
20,2017-01-04T15:15:00+0530,17890.45,17915.05,17872.6,17914.95,0,0
21,2017-01-05T09:15:00+0530,18000.75,18063.45,17979.7,18017.95,0,0
22,2017-01-05T10:15:00+0530,18017.85,18037.3,17996.95,18026.2,0,0
23,2017-01-05T11:15:00+0530,18026.5,18094.7,18024.15,18089.25,0,0
24,2017-01-05T12:15:00+0530,18088.0,18121.35,18059.35,18103.4,0,0
25,2017-01-05T13:15:00+0530,18103.4,18141.2,18091.95,18131.75,0,0
26,2017-01-05T14:15:00+0530,18132.05,18163.95,18088.9,18104.15,0,0
27,2017-01-05T15:15:00+0530,18103.25,18114.85,18086.65,18095.75,0,0
28,2017-01-06T09:15:00+0530,18168.45,18323.0,18157.35,18300.55,0,0
29,2017-01-06T10:15:00+0530,18300.25,18307.0,18229.0,18234.65,0,0
30,2017-01-06T11:15:00+0530,18234.85,18295.95,18234.15,18292.15,0,0
31,2017-01-06T12:15:00+0530,18291.85,18301.9,18246.45,18282.35,0,0
32,2017-01-06T13:15:00+0530,18281.25,18319.65,18259.0,18294.1,0,0
33,2017-01-06T14:15:00+0530,18293.05,18315.55,18231.9,18265.9,0,0
34,2017-01-06T15:15:00+0530,18266.75,18279.0,18254.45,18259.25,0,0
35,2017-01-09T09:15:00+0530,18314.25,18372.9,18257.75,18327.5,0,0
36,2017-01-09T10:15:00+0530,18329.8,18329.8,18269.4,18299.05,0,0
37,2017-01-09T11:15:00+0530,18298.7,18330.35,18288.85,18307.35,0,0
38,2017-01-09T12:15:00+0530,18307.05,18330.4,18277.0,18296.25,0,0
39,2017-01-09T13:15:00+0530,18296.3,18348.55,18287.3,18331.25,0,0
40,2017-01-09T14:15:00+0530,18331.15,18336.65,18277.65,18280.35,0,0
41,2017-01-09T15:15:00+0530,18282.55,18296.25,18264.35,18277.6,0,0
42,2017-01-10T09:15:00+0530,18351.45,18412.1,18277.2,18338.2,0,0
43,2017-01-10T10:15:00+0530,18336.45,18344.95,18316.25,18337.8,0,0
44,2017-01-10T11:15:00+0530,18334.65,18352.8,18320.6,18324.45,0,0
45,2017-01-10T12:15:00+0530,18325.4,18363.25,18319.65,18351.4,0,0
46,2017-01-10T13:15:00+0530,18352.55,18395.55,18352.55,18379.0,0,0
47,2017-01-10T14:15:00+0530,18376.8,18399.65,18353.05,18395.65,0,0
48,2017-01-10T15:15:00+0530,18396.75,18439.2,18395.1,18436.85,0,0
49,2017-01-11T09:15:00+0530,18535.35,18619.55,18515.8,18616.45,0,0
50,2017-01-11T10:15:00+0530,18616.3,18670.5,18612.35,18660.2,0,0
51,2017-01-11T11:15:00+0530,18661.55,18725.15,18658.0,18716.25,0,0
52,2017-01-11T12:15:00+0530,18717.2,18800.45,18703.8,18800.45,0,0
53,2017-01-11T13:15:00+0530,18800.8,18876.6,18785.3,18856.7,0,0
54,2017-01-11T14:15:00+0530,18856.75,18889.45,18807.35,18808.55,0,0
55,2017-01-11T15:15:00+0530,18807.2,18836.9,18800.55,18808.8,0,0
56,2017-01-12T09:15:00+0530,18885.45,18965.7,18806.25,18823.25,0,0
57,2017-01-12T10:15:00+0530,18822.8,18888.05,18819.95,18869.55,0,0
58,2017-01-12T11:15:00+0530,18869.2,18891.9,18837.95,18868.9,0,0
59,2017-01-12T12:15:00+0530,18868.45,18922.6,18851.4,18917.1,0,0
60,2017-01-12T13:15:00+0530,18917.3,18926.35,18856.95,18874.5,0,0
61,2017-01-12T14:15:00+0530,18874.8,18903.5,18829.6,18874.75,0,0
62,2017-01-12T15:15:00+0530,18876.7,18886.95,18851.45,18879.05,0,0
63,2017-01-13T09:15:00+0530,18949.7,18950.15,18804.65,18814.55,0,0
64,2017-01-13T10:15:00+0530,18813.35,18866.4,18781.6,18847.6,0,0
65,2017-01-13T11:15:00+0530,18848.2,18913.35,18830.0,18900.3,0,0
